Ano;Região;UF;Estado;Organização Acadêmica;Instituicao;Instituição (Nome);Resultado Primário (Cidadã);Despesa empenhada;Despesa liquidada;Despesa paga;Despesa liq&RP;Despesa empenhada a liquidar;Crédito Disponível
2020;Norte;RR;Roraima;Universidades Federais;UFRR - EAGRO;Escola Agrotécnica da UFRR;Emenda de Relator;2863135,80;;;;0,00;
2020;Norte;RR;Roraima;Universidades Federais;UFRR - EAGRO;Escola Agrotécnica da UFRR;Emenda Individual;1000000,00;;;;0,00;
2020;Norte;TO;Tocantins;"Institutos Federais, Cefet's e Colégio Pedro II";IFTO;Instituto Federal do Tocantins;Discricionário;44073691,01;26963918,22;25802059,99;43124631,58;0,00;2383845,47
2020;Norte;TO;Tocantins;"Institutos Federais, Cefet's e Colégio Pedro II";IFTO;Instituto Federal do Tocantins;Emenda de Relator;2934462,25;1333006,21;964916,66;1333006,21;0,00;4897,40
2020;Norte;TO;Tocantins;"Institutos Federais, Cefet's e Colégio Pedro II";IFTO;Instituto Federal do Tocantins;Emenda Individual;1289647,69;701666,70;539389,26;701666,70;0,00;3944,24
2020;Norte;TO;Tocantins;"Institutos Federais, Cefet's e Colégio Pedro II";IFTO;Instituto Federal do Tocantins;Financeiro;31140636,68;31140636,68;31140636,68;31140636,68;0,00;187060,32
2020;Norte;TO;Tocantins;"Institutos Federais, Cefet's e Colégio Pedro II";IFTO;Instituto Federal do Tocantins;Obrigatório;180509328,52;179906043,69;163755760,66;180414878,25;0,00;3674706,48
2020;Sudeste;ES;Espírito Santo;"Institutos Federais, Cefet's e Colégio Pedro II";IFES;Instituto Federal do Espírito Santo;Discricionário;92138053,00;62503379,80;58232858,61;106423842,42;0,00;681432,38
2020;Sudeste;ES;Espírito Santo;"Institutos Federais, Cefet's e Colégio Pedro II";IFES;Instituto Federal do Espírito Santo;Emenda de Bancada;44318630,90;20320881,07;16423082,31;23957282,73;0,00;2837,10
2020;Sudeste;ES;Espírito Santo;"Institutos Federais, Cefet's e Colégio Pedro II";IFES;Instituto Federal do Espírito Santo;Emenda de Relator;5317581,81;1196927,54;194606,88;1196927,54;0,00;
2020;Sudeste;ES;Espírito Santo;"Institutos Federais, Cefet's e Colégio Pedro II";IFES;Instituto Federal do Espírito Santo;Emenda Individual;4204036,21;3217747,47;2999823,59;7449122,16;0,00;168,70
2020;Sudeste;ES;Espírito Santo;"Institutos Federais, Cefet's e Colégio Pedro II";IFES;Instituto Federal do Espírito Santo;Financeiro;84372373,73;84372373,73;84372373,73;84372373,73;0,00;75699,27
2020;Sudeste;ES;Espírito Santo;"Institutos Federais, Cefet's e Colégio Pedro II";IFES;Instituto Federal do Espírito Santo;Obrigatório;545068172,64;543669516,05;496574451,10;543949912,27;0,00;4974234,43
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Discricionário;60324163,77;33151990,04;32868937,15;50820135,74;0,00;7436351,37
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Emenda de Bancada;919564,00;;;;;
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Emenda de Relator;255747,68;40,00;40,00;40,00;;
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Emenda Individual;148534,86;124143,87;124143,87;124143,87;0,00;1465,14
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Financeiro;51571812,32;51468789,04;51468789,04;51468789,04;0,00;117091,68
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Obrigatório;384454934,93;382699376,57;349302972,96;382699376,57;0,00;1182049,07
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Discricionário;46311274,26;24159173,92;24054034,48;40704473,67;0,00;2977950,60
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Emenda de Bancada;1302716,00;;;;;
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Emenda de Relator;330596,32;;;;;
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Emenda Individual;639456,00;;;977805,86;0,00;544,00
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Financeiro;37118032,89;37118032,89;37118032,89;37118032,89;0,00;187714,11
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Obrigatório;235952361,33;235709703,37;218121748,59;235782220,71;0,00;6517818,06
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFMG;Instituto Federal de Minas Gerais;Discricionário;65010647,75;31510025,41;31249407,76;57109585,30;0,00;350687,52
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFMG;Instituto Federal de Minas Gerais;Emenda de Bancada;2450526,83;;;;0,00;1645,17
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFMG;Instituto Federal de Minas Gerais;Emenda de Relator;516760,06;328185,07;328185,07;328185,07;;154,97
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFMG;Instituto Federal de Minas Gerais;Emenda Individual;2239358,70;485515,99;471439,75;485515,99;0,00;10641,30
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFMG;Instituto Federal de Minas Gerais;Financeiro;49621954,64;49621954,64;49621954,64;49621954,64;0,00;200961,36
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFMG;Instituto Federal de Minas Gerais;Obrigatório;332353923,28;331179816,54;302817784,76;331781561,16;0,00;5206478,72
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFNMG;Instituto Federal do Norte de Minas Gerais;Discricionário;50312500,00;28409309,45;27724448,60;44111842,84;0,00;1448155,10
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFNMG;Instituto Federal do Norte de Minas Gerais;Emenda de Bancada;2194866,06;66606,42;33058,32;66606,42;0,00;
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFNMG;Instituto Federal do Norte de Minas Gerais;Emenda de Relator;5717705,89;3778474,61;3761187,07;3778474,61;0,00;
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFNMG;Instituto Federal do Norte de Minas Gerais;Emenda Individual;4849745,36;1657920,25;1243905,49;3551033,12;0,00;254,64
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFNMG;Instituto Federal do Norte de Minas Gerais;Financeiro;33144685,48;33144685,48;33144685,48;33144685,48;0,00;189111,52
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFNMG;Instituto Federal do Norte de Minas Gerais;Obrigatório;205723326,41;205049428,48;187570630,57;205418681,13;0,00;2181106,59
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFSULDEMINAS;Instituto Federal do Sul de Minas Gerais;Discricionário;63636427,64;25441774,39;24931400,46;52963008,39;0,00;1460490,30
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFSULDEMINAS;Instituto Federal do Sul de Minas Gerais;Emenda de Bancada;751757,02;;;;0,00;
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFSULDEMINAS;Instituto Federal do Sul de Minas Gerais;Emenda de Relator;6651421,46;3114567,63;3086360,97;3114567,63;0,00;
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFSULDEMINAS;Instituto Federal do Sul de Minas Gerais;Emenda Individual;1449661,08;704688,85;704688,85;719218,14;0,00;338,92
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFSULDEMINAS;Instituto Federal do Sul de Minas Gerais;Financeiro;31082651,89;31082651,89;31082651,89;31082651,89;0,00;198626,11
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFSULDEMINAS;Instituto Federal do Sul de Minas Gerais;Obrigatório;212404404,07;211715131,73;192629900,86;211949987,98;0,00;1787723,93
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFTM;Instituto Federal do Triângulo Mineiro;Discricionário;32120466,95;18769946,72;17954527,50;32972488,76;0,00;1873419,10
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFTM;Instituto Federal do Triângulo Mineiro;Emenda de Bancada;911313,93;;;;;
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFTM;Instituto Federal do Triângulo Mineiro;Emenda de Relator;647548,88;614288,86;263769,21;614288,86;0,00;
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFTM;Instituto Federal do Triângulo Mineiro;Emenda Individual;999880,98;609179,84;291810,37;609179,84;0,00;119,02
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFTM;Instituto Federal do Triângulo Mineiro;Financeiro;31205937,12;31205937,12;31205937,12;31205937,12;0,00;119958,88
2020;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFTM;Instituto Federal do Triângulo Mineiro;Obrigatório;192348440,07;191966983,75;178039014,69;192034906,26;0,00;6033174,81
2020;Sudeste;MG;Minas Gerais;Universidades Federais;UFMG - COLTEC;Colégio Técnico da UFMG;Discricionário;34812819,43;33690561,43;31552420,26;37588690,97;0,00;
2020;Sudeste;MG;Minas Gerais;Universidades Federais;UFMG - COLTEC;Colégio Técnico da UFMG;Emenda de Bancada;1226086,00;;;7943,99;;
2020;Sudeste;MG;Minas Gerais;Universidades Federais;UFMG - COLTEC;Colégio Técnico da UFMG;Emenda de Relator;2286626,00;824797,47;268000,00;824797,47;0,00;
2020;Sudeste;MG;Minas Gerais;Universidades Federais;UFMG - COLTEC;Colégio Técnico da UFMG;Emenda Individual;2045000,00;1378774,19;1281649,19;2277569,08;0,00;
2020;Sudeste;MG;Minas Gerais;Universidades Federais;UFMG - TU;Teatro Universitário da UFMG;Discricionário;34812819,43;33690561,43;31552420,26;37588690,97;0,00;
2020;Sudeste;MG;Minas Gerais;Universidades Federais;UFMG - TU;Teatro Universitário da UFMG;Emenda de Bancada;1226086,00;;;7943,99;;
2020;Sudeste;MG;Minas Gerais;Universidades Federais;UFMG - TU;Teatro Universitário da UFMG;Emenda de Relator;2286626,00;824797,47;268000,00;824797,47;0,00;
2020;Sudeste;MG;Minas Gerais;Universidades Federais;UFMG - TU;Teatro Universitário da UFMG;Emenda Individual;2045000,00;1378774,19;1281649,19;2277569,08;0,00;
2020;Sudeste;MG;Minas Gerais;Universidades Federais;UFTM-CEFORES;Centro de Formação Especial em Saúde da UFTM;Discricionário;13637448,62;13637448,62;12804539,33;13637448,62;0,00;0,10
2020;Sudeste;MG;Minas Gerais;Universidades Federais;UFTM-CEFORES;Centro de Formação Especial em Saúde da UFTM;Emenda de Bancada;301309,00;;;1992399,33;;
2020;Sudeste;MG;Minas Gerais;Universidades Federais;UFTM-CEFORES;Centro de Formação Especial em Saúde da UFTM;Emenda de Relator;790060,04;;;;0,00;
2020;Sudeste;MG;Minas Gerais;Universidades Federais;UFU - ESTES;Escola Técnica de Saúde da UFU;Discricionário;20181418,09;18467979,81;18467979,81;29132320,31;0,00;
2020;Sudeste;MG;Minas Gerais;Universidades Federais;UFU - ESTES;Escola Técnica de Saúde da UFU;Emenda de Bancada;1072815,93;;;1539477,89;;
2020;Sudeste;MG;Minas Gerais;Universidades Federais;UFU - ESTES;Escola Técnica de Saúde da UFU;Emenda de Relator;4047639,90;3186135,77;2860933,74;3186135,77;0,00;
2020;Sudeste;MG;Minas Gerais;Universidades Federais;UFU - ESTES;Escola Técnica de Saúde da UFU;Emenda Individual;486017,00;296047,50;296047,50;296047,50;0,00;
2020;Sudeste;MG;Minas Gerais;Universidades Federais;UFV - CEDAF;Centro de Ensino e Desenvolvimento Agrário da UFV;Discricionário;6767200,69;5242665,66;4999544,27;16537039,71;0,00;
2020;Sudeste;MG;Minas Gerais;Universidades Federais;UFV - CEDAF;Centro de Ensino e Desenvolvimento Agrário da UFV;Emenda de Bancada;784190,32;;;1505830,33;;
2020;Sudeste;MG;Minas Gerais;Universidades Federais;UFV - CEDAF;Centro de Ensino e Desenvolvimento Agrário da UFV;Emenda de Relator;8589503,51;1028529,51;72698,05;1028529,51;0,00;
2020;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";CEFET-RJ;Centro Federal de Educação Tecnológica Celso Suckow da Fonseca;Discricionário;35681662,76;29572827,31;28588979,28;34803151,33;0,00;12484201,24
2020;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";CEFET-RJ;Centro Federal de Educação Tecnológica Celso Suckow da Fonseca;Emenda de Bancada;;;;5382992,45;;
2020;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";CEFET-RJ;Centro Federal de Educação Tecnológica Celso Suckow da Fonseca;Emenda de Relator;;;;;;24103,18
2020;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";CEFET-RJ;Centro Federal de Educação Tecnológica Celso Suckow da Fonseca;Emenda Individual;121662,93;;;1702762,80;0,00;1269337,07
2020;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";CEFET-RJ;Centro Federal de Educação Tecnológica Celso Suckow da Fonseca;Financeiro;43461932,00;43421877,30;43421877,30;43421877,30;0,00;146205,00
2020;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";CEFET-RJ;Centro Federal de Educação Tecnológica Celso Suckow da Fonseca;Obrigatório;341401066,41;341194977,03;312512893,62;341194977,03;0,00;8009283,59
2020;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";CPII;Colégio Pedro II;Discricionário;58547324,81;28959591,54;27716937,38;44206136,13;0,00;9296199,74
2020;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";CPII;Colégio Pedro II;Emenda de Bancada;2909974,10;326438,58;306141,58;5609151,32;0,00;355795,90
2020;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";CPII;Colégio Pedro II;Emenda Individual;1563457,99;302603,28;296083,28;2682838,88;0,00;343995,01
2020;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";CPII;Colégio Pedro II;Financeiro;54559686,34;54559686,34;54559686,34;54559686,34;0,00;169248,66
2020;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";CPII;Colégio Pedro II;Obrigatório;598726441,97;597770847,71;548987966,96;597866001,33;0,00;6426409,29
2020;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";IFF;Instituto Federal Fluminense;Discricionário;60944414,41;44152453,55;40929972,67;58099303,01;0,00;2044006,94
2020;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";IFF;Instituto Federal Fluminense;Emenda de Bancada;;;;3614762,25;;
2020;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";IFF;Instituto Federal Fluminense;Emenda de Relator;1950586,68;;;;;
2020;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";IFF;Instituto Federal Fluminense;Emenda Individual;5452134,86;1538462,33;1286557,03;4503206,73;0,00;26828,48
2020;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";IFF;Instituto Federal Fluminense;Financeiro;46393697,78;46390943,56;46390943,56;46395900,46;0,00;128677,22
2020;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";IFF;Instituto Federal Fluminense;Obrigatório;329720144,56;329154256,49;298447684,04;329480930,17;0,00;4563964,42
2020;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";IFRJ;Instituto Federal do Rio de Janeiro;Discricionário;45798610,16;27826068,18;27691269,82;41885367,66;0,00;6204747,11
2020;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";IFRJ;Instituto Federal do Rio de Janeiro;Emenda de Bancada;;;;6215378,24;;
2020;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";IFRJ;Instituto Federal do Rio de Janeiro;Emenda de Relator;495960,19;20632,00;10672,00;20632,00;0,00;407,35
2020;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";IFRJ;Instituto Federal do Rio de Janeiro;Emenda Individual;5195215,21;3306411,46;3083397,89;3780036,89;0,00;181384,79
2020;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";IFRJ;Instituto Federal do Rio de Janeiro;Financeiro;57021172,89;57021172,89;57021172,89;57021172,89;0,00;207817,11
2020;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";IFRJ;Instituto Federal do Rio de Janeiro;Obrigatório;335309076,68;334751838,78;313081431,72;335002288,08;0,00;15031284,66
2020;Sudeste;RJ;Rio de Janeiro;Universidades Federais;UFRRJ - CTUR;Colégio Técnico da UFRRJ;Discricionário;3493423,07;2538225,96;2349456,81;4220965,23;0,00;
2020;Sudeste;RJ;Rio de Janeiro;Universidades Federais;UFRRJ - CTUR;Colégio Técnico da UFRRJ;Emenda de Relator;2482098,84;47042,00;;47042,00;0,00;
2020;Sudeste;SP;São Paulo;"Institutos Federais, Cefet's e Colégio Pedro II";IFSP;Instituto Federal de São Paulo;Discricionário;114394669,28;73324764,91;72689357,42;110917320,13;0,00;583225,54
2020;Sudeste;SP;São Paulo;"Institutos Federais, Cefet's e Colégio Pedro II";IFSP;Instituto Federal de São Paulo;Emenda de Bancada;;;;6211035,31;;
2020;Sudeste;SP;São Paulo;"Institutos Federais, Cefet's e Colégio Pedro II";IFSP;Instituto Federal de São Paulo;Emenda de Relator;2813415,89;1138133,57;791008,93;1138133,57;0,00;
2020;Sudeste;SP;São Paulo;"Institutos Federais, Cefet's e Colégio Pedro II";IFSP;Instituto Federal de São Paulo;Emenda Individual;13343880,49;7914098,47;6767664,42;12341155,87;0,00;4515,68
2020;Sudeste;SP;São Paulo;"Institutos Federais, Cefet's e Colégio Pedro II";IFSP;Instituto Federal de São Paulo;Financeiro;113339383,44;113339383,44;113339383,44;113339383,44;0,00;203793,56
2020;Sudeste;SP;São Paulo;"Institutos Federais, Cefet's e Colégio Pedro II";IFSP;Instituto Federal de São Paulo;Obrigatório;746740511,64;745672168,23;691860538,51;746372281,65;0,00;23468453,36
2020;Sul;PR;Paraná;"Institutos Federais, Cefet's e Colégio Pedro II";IFPR;Instituto Federal do Paraná;Discricionário;71368599,87;36519477,86;36122822,92;65071268,54;0,00;1861158,15
2020;Sul;PR;Paraná;"Institutos Federais, Cefet's e Colégio Pedro II";IFPR;Instituto Federal do Paraná;Emenda de Bancada;;;;1772672,64;;
2020;Sul;PR;Paraná;"Institutos Federais, Cefet's e Colégio Pedro II";IFPR;Instituto Federal do Paraná;Emenda de Relator;855795,63;;;;;
2020;Sul;PR;Paraná;"Institutos Federais, Cefet's e Colégio Pedro II";IFPR;Instituto Federal do Paraná;Emenda Individual;2663374,34;1573118,13;1288322,27;6023758,91;0,00;936581,56
2020;Sul;PR;Paraná;"Institutos Federais, Cefet's e Colégio Pedro II";IFPR;Instituto Federal do Paraná;Financeiro;57002000,00;54842604,67;54842604,67;54853900,17;0,00;101267,00
2020;Sul;PR;Paraná;"Institutos Federais, Cefet's e Colégio Pedro II";IFPR;Instituto Federal do Paraná;Obrigatório;332803376,86;329510868,30;303968674,82;329515230,41;0,00;1582970,58
2020;Sul;RS;Rio Grande do Sul;"Institutos Federais, Cefet's e Colégio Pedro II";IF FARROUPILHA;Instituto Federal Farroupilha;Discricionário;52539658,12;27702313,54;27218988,61;41002029,82;0,00;353555,91
2020;Sul;RS;Rio Grande do Sul;"Institutos Federais, Cefet's e Colégio Pedro II";IF FARROUPILHA;Instituto Federal Farroupilha;Emenda de Relator;2545246,84;617492,50;617492,50;617492,50;0,00;
